TIME_UNITS,Gateway Distance Grd:Goddard,Gateway Distance Grd:Guam,Gateway Distance Grd:WhiteSands,Gateway Distance TDRS13,Gateway Distance TDRS3,Gateway Distance TDRS5,Gateway Distance TDRS7
76050,413353.3887,418467.3685,412080.3752,432143.8001,405143.5087,392526.3329,457355.2777
76080,413362.938,418458.0569,412085.4804,432226.2151,405231.8436,392456.5554,457327.0329
76110,413372.5028,418448.7411,412090.6077,432308.5629,405320.2284,392386.8942,457298.6266
76140,413382.0829,418439.4212,412095.7571,432390.8433,405408.6627,392317.3497,457270.0589
76170,413391.6783,418430.0973,412100.9285,432473.056,405497.1462,392247.9224,457241.3298
76200,413401.2889,418420.7693,412106.122,432555.2006,405585.6783,392178.6126,457212.4395
76230,413410.9148,418411.4374,412111.3375,432637.2767,405674.2588,392109.4208,457183.3881
76260,413420.5559,418402.1016,412116.575,432719.2842,405762.8872,392040.3472,457154.1756
76290,413430.2122,418392.7619,412121.8346,432801.2227,405851.5631,391971.3923,457124.8022
76320,413439.8837,418383.4185,412127.1162,432883.0918,405940.2861,391902.5566,457095.268
76350,413449.5703,418374.0713,412132.4197,432964.8913,406029.0557,391833.8402,457065.5731
76380,413459.2719,418364.7205,412137.7453,433046.6208,406117.8716,391765.2438,457035.7176
76410,413468.9887,418355.366,412143.0929,433128.2801,406206.7333,391696.7676,457005.7016
76440,413478.7204,418346.0079,412148.4624,433209.8687,406295.6405,391628.4121,456975.5252
76470,413488.4672,418336.6464,412153.8538,433291.3865,406384.5927,391560.1776,456945.1886
76500,413498.2289,418327.2813,412159.2673,433372.833,406473.5896,391492.0645,456914.6917
76530,413508.0056,418317.9129,412164.7026,433454.208,406562.6306,391424.0733,456884.0349
76560,413517.7971,418308.5411,412170.1599,433535.5111,406651.7154,391356.2042,456853.218
76590,413527.6036,418299.166,412175.6391,433616.7421,406740.8437,391288.4577,456822.2414
76620,413537.4248,418289.7877,412181.1402,433697.9007,406830.0149,391220.8342,456791.105
76650,413547.2609,418280.4062,412186.6632,433778.9864,406919.2286,391153.334,456759.809
76680,413557.1118,418271.0216,412192.208,433859.9991,407008.4846,391085.9576,456728.3536
76710,413566.9774,418261.6338,412197.7747,433940.9384,407097.7822,391018.7053,456696.7387
76740,413576.8578,418252.2431,412203.3633,434021.8039,407187.1213,390951.5775,456664.9646
76770,413586.7528,418242.8494,412208.9737,434102.5955,407276.5012,390884.5746,456633.0313
76800,413596.6625,418233.4528,412214.606,434183.3127,407365.9217,390817.697,456600.939
76830,413606.5868,418224.0533,412220.26,434263.9553,407455.3823,390750.945,456568.6878
76860,413616.5257,418214.651,412225.9359,434344.523,407544.8826,390684.3191,456536.2778
76890,413626.4791,418205.246,412231.6336,434425.0154,407634.4221,390617.8196,456503.7091
76920,413636.4471,418195.8383,412237.353,434505.4323,407724.0006,390551.4469,456470.9818
76950,413646.4296,418186.4279,412243.0942,434585.7734,407813.6175,390485.2014,456438.0961
76980,413656.4265,418177.0149,412248.8572,434666.0382,407903.2725,390419.0834,456405.052
77010,413666.4379,418167.5995,412254.6419,434746.2266,407992.9652,390353.0934,456371.8498
77040,413676.4636,418158.1815,412260.4483,434826.3383,408082.6951,390287.2317,456338.4894
77070,413686.5038,418148.7612,412266.2765,434906.3728,408172.4619,390221.4987,456304.9711
77100,413696.5582,418139.3384,412272.1263,434986.33,408262.265,390155.8948,456271.2949
77130,413706.627,418129.9134,412277.9979,435066.2095,408352.1042,390090.4203,456237.461
77160,413716.71,418120.4861,412283.8911,435146.0111,408441.979,390025.0757,456203.4695
77190,413726.8073,418111.0566,412289.806,435225.7343,408531.8891,389959.8613,456169.3205
77220,413736.9188,418101.625,412295.7425,435305.3789,408621.8339,389894.7774,456135.0142
77250,413747.0444,418092.1913,412301.7007,435384.9447,408711.8131,389829.8245,456100.5506
77280,413757.1842,418082.7556,412307.6805,435464.4313,408801.8263,389765.003,456065.9299
77310,413767.3381,418073.3178,412313.6818,435543.8384,408891.873,389700.3132,456031.1522
77340,413777.506,418063.8782,412319.7048,435623.1657,408981.9529,389635.7554,455996.2177
77370,413787.688,418054.4367,412325.7494,435702.4129,409072.0656,389571.3302,455961.1265
77400,413797.884,418044.9934,412331.8155,435781.5797,409162.2106,389507.0377,455925.8786
77430,413808.094,418035.5483,412337.9032,435860.6658,409252.3876,389442.8784,455890.4743
77460,413818.3179,418026.1015,412344.0124,435939.671,409342.5961,389378.8528,455854.9136
77490,413828.5557,418016.6531,412350.1432,436018.5948,409432.8357,389314.961,455819.1967
77520,413838.8074,418007.2031,412356.2954,436097.4371,409523.106,389251.2036,455783.3237
77550,413849.073,417997.7515,412362.4692,436176.1975,409613.4067,389187.5809,455747.2947
77580,413859.3523,417988.2985,412368.6644,436254.8758,409703.7372,389124.0932,455711.1099
77610,413869.6454,417978.844,412374.8811,436333.4716,409794.0973,389060.741,455674.7694
77640,413879.9523,417969.3882,412381.1192,436411.9846,409884.4864,388997.5245,455638.2734
77670,413890.2728,417959.931,412387.3788,436490.4145,409974.9043,388934.4442,455601.6219
77700,413900.6071,417950.4726,412393.6598,436568.7611,410065.3504,388871.5005,455564.8151
77730,413910.9549,417941.013,412399.9621,436647.0241,410155.8243,388808.6936,455527.8531
77760,413921.3164,417931.5523,412406.2859,436725.2031,410246.3258,388746.024,455490.7361
77790,413931.6915,417922.0904,412412.6311,436803.2979,410336.8543,388683.492,455453.4642
77820,413942.08,417912.6276,412418.9976,436881.3082,410427.4094,388621.098,455416.0375
77850,413952.4821,417903.1637,412425.3854,436959.2336,410517.9908,388558.8424,455378.4562
77880,413962.8977,417893.6989,412431.7946,437037.074,410608.598,388496.7255,455340.7204
77910,413973.3267,417884.2332,412438.2251,437114.8289,410699.2307,388434.7477,455302.8303
77940,413983.7691,417874.7667,412444.6768,437192.4981,410789.8884,388372.9093,455264.7859
77970,413994.2248,417865.2995,412451.1499,437270.0814,410880.5707,388311.2107,455226.5874
78000,414004.6939,417855.8316,412457.6442,437347.5784,410971.2772,388249.6523,455188.235
78030,414015.1763,417846.363,412464.1597,437424.9889,411062.0076,388188.2344,455149.7288
78060,414025.672,417836.8938,412470.6965,437502.3125,411152.7614,388126.9574,455111.0689
78090,414036.1808,417827.424,412477.2545,437579.5489,411243.5381,388065.8217,455072.2555
78120,414046.7029,417817.9538,412483.8337,437656.698,411334.3375,388004.8276,455033.2887
78150,414057.2381,417808.4832,412490.434,437733.7593,411425.159,387943.9754,454994.1687
78180,414067.7865,417799.0121,412497.0555,437810.7326,411516.0024,387883.2656,454954.8956
78210,414078.3479,417789.5408,412503.6982,437887.6177,411606.8671,387822.6984,454915.4695
78240,414088.9225,417780.0692,412510.362,437964.4142,411697.7528,387762.2743,454875.8905
78270,414099.51,417770.5974,412517.0469,438041.1218,411788.6591,387701.9935,454836.159
78300,414110.1105,417761.1254,412523.7529,438117.7403,411879.5856,387641.8566,454796.2748
78330,414120.7239,417751.6534,412530.48,438194.2694,411970.5318,387581.8637,454756.2383
78360,414131.3503,417742.1813,412537.2281,438270.7088,412061.4974,387522.0153,454716.0496
78390,414141.9896,417732.7092,412543.9973,438347.0581,412152.482,387462.3116,454675.7088
78420,414152.6417,417723.2372,412550.7874,438423.3172,412243.4851,387402.7532,454635.216
78450,414163.3066,417713.7653,412557.5986,438499.4858,412334.5063,387343.3402,454594.5714
78480,414173.9843,417704.2936,412564.4308,438575.5635,412425.5454,387284.0732,454553.7752
78510,414184.6747,417694.8221,412571.284,438651.5501,412516.6018,387224.9523,454512.8274
78540,414195.3778,417685.3509,412578.1581,438727.4453,412607.6751,387165.978,454471.7283
78570,414206.0936,417675.8801,412585.0531,438803.2488,412698.765,387107.1506,454430.478
78600,414216.8221,417666.4097,412591.9691,438878.9604,412789.871,387048.4705,454389.0767
78630,414227.5631,417656.9397,412598.9059,438954.5797,412880.9928,386989.938,454347.5244
78660,414238.3167,417647.4702,412605.8636,439030.1065,412972.1299,386931.5534,454305.8214
78690,414249.0828,417638.0013,412612.8422,439105.5405,413063.2819,386873.3172,454263.9678
78720,414259.8614,417628.5331,412619.8417,439180.8814,413154.4485,386815.2296,454221.9637
78750,414270.6525,417619.0655,412626.8619,439256.129,413245.6292,386757.291,454179.8094
78780,414281.456,417609.5986,412633.903,439331.2829,413336.8237,386699.5017,454137.5049
78810,414292.2719,417600.1326,412640.9648,439406.3429,413428.0315,386641.8621,454095.0504
78840,414303.1001,417590.6674,412648.0474,439481.3088,413519.2522,386584.3726,454052.446
78870,414313.9406,417581.203,412655.1508,439556.1802,413610.4855,386527.0334,454009.692
78900,414324.7934,417571.7397,412662.2748,439630.9569,413701.7309,386469.8449,453966.7885
78930,414335.6585,417562.2773,412669.4196,439705.6385,413792.988,386412.8075,453923.7355
78960,414346.5357,417552.8161,412676.5851,439780.2249,413884.2565,386355.9215,453880.5334
78990,414357.4251,417543.3559,412683.7712,439854.7157,413975.5359,386299.1872,453837.1822
79020,414368.3267,417533.8969,412690.978,439929.1107,414066.8258,386242.6049,453793.6821
79050,414379.2403,417524.4392,412698.2055,440003.4096,414158.1259,386186.1751,453750.0333
79080,414390.166,417514.9828,412705.4535,440077.6121,414249.4357,386129.898,453706.2359
79110,414401.1037,417505.5277,412712.7221,440151.718,414340.7549,386073.774,453662.2901
79140,414412.0534,417496.074,412720.0113,440225.7269,414432.083,386017.8035,453618.196
79170,414423.015,417486.6217,412727.3211,440299.6387,414523.4196,385961.9866,453573.9538
79200,414433.9886,417477.171,412734.6513,440373.453,414614.7644,385906.3239,453529.5637
79230,414444.974,417467.7218,412742.0021,440447.1696,414706.1169,385850.8156,453485.0258
79260,414455.9713,417458.2743,412749.3734,440520.7882,414797.4767,385795.462,453440.3403
79290,414466.9804,417448.8284,412756.7651,440594.3085,414888.8435,385740.2636,453395.5074
79320,414478.0012,417439.3843,412764.1773,440667.7303,414980.2169,385685.2205,453350.5271
79350,414489.0338,417429.9419,412771.61,440741.0533,415071.5964,385630.3332,453305.3997
79380,414500.078,417420.5014,412779.063,440814.2772,415162.9817,385575.602,453260.1254
79410,414511.1339,417411.0628,412786.5364,440887.4018,415254.3723,385521.0272,453214.7043
79440,414522.2014,417401.6262,412794.0302,440960.4268,415345.7679,385466.6091,453169.1365
79470,414533.2805,417392.1915,412801.5443,441033.3519,415437.1681,385412.3481,453123.4223
79500,414544.3712,417382.7589,412809.0787,441106.1769,415528.5724,385358.2445,453077.5618
79530,414555.4733,417373.3285,412816.6335,441178.9015,415619.9805,385304.2986,453031.5552
79560,414566.5869,417363.9002,412824.2085,441251.5254,415711.392,385250.5107,452985.4026
79590,414577.712,417354.4742,412831.8038,441324.0484,415802.8065,385196.8813,452939.1042
79620,414588.8484,417345.0504,412839.4193,441396.4702,415894.2235,385143.4105,452892.6602
79650,414599.9962,417335.629,412847.0551,441468.7906,415985.6428,385090.0987,452846.0708
79680,414611.1553,417326.21,412854.711,441541.0092,416077.0639,385036.9462,452799.3361
79710,414622.3257,417316.7934,412862.3871,441613.1259,416168.4863,384983.9535,452752.4562
79740,414633.5073,417307.3794,412870.0834,441685.1403,416259.9098,384931.1207,452705.4315
79770,414644.7002,417297.9679,412877.7998,441757.0523,416351.3339,384878.4482,452658.2619
79800,414655.9042,417288.559,412885.5363,441828.8615,416442.7582,384825.9363,452610.9478
79830,414667.1193,417279.1528,412893.2928,441900.5676,416534.1823,384773.5854,452563.4893
79860,414678.3455,417269.7494,412901.0695,441972.1705,416625.6059,384721.3957,452515.8865
79890,414689.5828,417260.3487,412908.8661,442043.6699,416717.0285,384669.3676,452468.1396
79920,414700.8311,417250.9508,412916.6828,442115.0655,416808.4498,384617.5014,452420.2489
79950,414712.0903,417241.5559,412924.5195,442186.357,416899.8693,384565.7973,452372.2144
79980,414723.3606,417232.1639,412932.3762,442257.5442,416991.2867,384514.2558,452324.0364
80010,414734.6417,417222.7749,412940.2528,442328.6268,417082.7016,384462.8772,452275.715
80040,414745.9336,417213.389,412948.1493,442399.6046,417174.1135,384411.6617,452227.2504
80070,414757.2364,417204.0062,412956.0658,442470.4774,417265.5222,384360.6096,452178.6428
80100,414768.55,417194.6265,412964.0021,442541.2448,417356.9271,384309.7213,452129.8924
80130,414779.8744,417185.2501,412971.9583,442611.9066,417448.328,384258.9971,452080.9994
80160,414791.2094,417175.877,412979.9343,442682.4626,417539.7243,384208.4373,452031.9638
80190,414802.5551,417166.5072,412987.9301,442752.9125,417631.1158,384158.0421,451982.786
80220,414813.9115,417157.1408,412995.9457,442823.256,417722.502,384107.812,451933.466
80250,414825.2784,417147.7779,413003.9811,442893.4929,417813.8826,384057.7472,451884.0041
80280,414836.6559,417138.4184,413012.0362,442963.623,417905.2571,384007.848,451834.4005
80310,414848.0439,417129.0625,413020.111,443033.646,417996.6252,383958.1148,451784.6553
80340,414859.4424,417119.7103,413028.2055,443103.5616,418087.9865,383908.5477,451734.7687
80370,414870.8514,417110.3616,413036.3197,443173.3696,418179.3405,383859.1472,451684.7409
80400,414882.2707,417101.0168,413044.4536,443243.0698,418270.687,383809.9135,451634.5721
80430,414893.7004,417091.6757,413052.607,443312.6618,418362.0254,383760.847,451584.2625
80460,414905.1405,417082.3384,413060.7801,443382.1455,418453.3555,383711.9479,451533.8122
80490,414916.5908,417073.005,413068.9727,443451.5206,418544.6768,383663.2165,451483.2215
80520,414928.0513,417063.6756,413077.1849,443520.7869,418635.989,383614.6532,451432.4905
80550,414939.5221,417054.3501,413085.4165,443589.944,418727.2916,383566.2582,451381.6194
80580,414951.003,417045.0287,413093.6677,443658.9918,418818.5843,383518.0319,451330.6084
80610,414962.4941,417035.7115,413101.9384,443727.93,418909.8667,383469.9744,451279.4577
80640,414973.9953,417026.3983,413110.2285,443796.7583,419001.1383,383422.0862,451228.1674
80670,414985.5065,417017.0895,413118.5381,443865.4766,419092.3989,383374.3675,451176.7379
80700,414997.0277,417007.7848,413126.867,443934.0845,419183.648,383326.8187,451125.1691
80730,415008.5589,416998.4845,413135.2153,444002.5819,419274.8853,383279.4399,451073.4615
80760,415020.1,416989.1886,413143.583,444070.9684,419366.1103,383232.2316,451021.615
80790,415031.6511,416979.8972,413151.97,444139.2439,419457.3227,383185.1939,450969.63
80820,415043.212,416970.6102,413160.3763,444207.4081,419548.522,383138.3272,450917.5067
80850,415054.7826,416961.3278,413168.8018,444275.4607,419639.708,383091.6318,450865.2451
80880,415066.3631,416952.0499,413177.2466,444343.4015,419730.8802,383045.1079,450812.8455
80910,415077.9533,416942.7768,413185.7107,444411.2303,419822.0382,382998.7559,450760.3082
80940,415089.5532,416933.5083,413194.1939,444478.9468,419913.1816,382952.5761,450707.6332
80970,415101.1628,416924.2446,413202.6963,444546.5508,420004.3101,382906.5686,450654.8209
81000,415112.782,416914.9858,413211.2179,444614.0421,420095.4233,382860.7339,450601.8713
81030,415124.4108,416905.7318,413219.7585,444681.4203,420186.5208,382815.0721,450548.7847
81060,415136.0491,416896.4827,413228.3183,444748.6854,420277.6022,382769.5837,450495.5613
81090,415147.6969,416887.2386,413236.8971,444815.8369,420368.6672,382724.2688,450442.2012
81120,415159.3541,416877.9996,413245.495,444882.8748,420459.7153,382679.1277,450388.7047
81150,415171.0208,416868.7657,413254.1119,444949.7987,420550.7461,382634.1607,450335.072
81180,415182.6969,416859.5369,413262.7478,445016.6084,420641.7594,382589.3682,450281.3033
81210,415194.3823,416850.3133,413271.4026,445083.3037,420732.7546,382544.7503,450227.3988
81240,415206.0769,416841.095,413280.0764,445149.8843,420823.7315,382500.3074,450173.3586
81270,415217.7809,416831.882,413288.7691,445216.35,420914.6896,382456.0397,450119.183
81300,415229.4941,416822.6744,413297.4806,445282.7007,421005.6286,382411.9475,450064.8721
81330,415241.2164,416813.4722,413306.211,445348.9359,421096.5481,382368.0311,450010.4263
81360,415252.9479,416804.2754,413314.9603,445415.0556,421187.4477,382324.2907,449955.8456
81390,415264.6885,416795.0842,413323.7284,445481.0594,421278.327,382280.7267,449901.1303
81420,415276.4382,416785.8986,413332.5152,445546.9472,421369.1856,382237.3393,449846.2805
81450,415288.1969,416776.7187,413341.3208,445612.7187,421460.0232,382194.1288,449791.2966
81480,415299.9645,416767.5444,413350.1451,445678.3737,421550.8395,382151.0954,449736.1787
81510,415311.7411,416758.3759,413358.9881,445743.9119,421641.6339,382108.2394,449680.9269
81540,415323.5266,416749.2132,413367.8497,445809.3331,421732.4061,382065.5611,449625.5416
81570,415335.3209,416740.0563,413376.73,445874.6371,421823.1558,382023.0607,449570.0228
81600,415347.1241,416730.9054,413385.6289,445939.8236,421913.8826,381980.7386,449514.3709
81630,415358.936,416721.7604,413394.5464,446004.8925,422004.5861,381938.5949,449458.586
81660,415370.7567,416712.6214,413403.4825,446069.8435,422095.2659,381896.63,449402.6684
81690,415382.586,416703.4886,413412.437,446134.6763,422185.9217,381854.8441,449346.6181
81720,415394.4241,416694.3618,413421.4101,446199.3908,422276.553,381813.2374,449290.4356
81750,415406.2707,416685.2413,413430.4017,446263.9867,422367.1596,381771.8103,449234.1208
81780,415418.1259,416676.1269,413439.4117,446328.4638,422457.7409,381730.563,449177.6742
